CODPROV;CODMUN;NOMBRE;VIVTUR21;PLA21;PLAVT21
20;20019;Beasain;0;0;0
20;20020;Beizama;0;0;0
20;20021;Belauntza;0;0;0
20;20022;Berastegi;0;0;0
20;20023;Berrobi;0;0;0
20;20024;Bidania-Goiatz;1;4;4
20;20025;Zegama;2;6;3
20;20026;Zerain;0;0;0
20;20027;Zestoa;7;35;5
20;20028;Zizurkil;2;14;7
20;20029;Deba;29;153;5.28
20;20030;Eibar;6;21;3.5
20;20031;Elduain;0;0;0
20;20032;Elgoibar;9;39;4.33
20;20033;Elgeta;1;5;5
20;20034;Eskoriatza;1;6;6
20;20035;Ezkio-Itsaso;0;0;0
20;20036;Hondarribia;127;600;4.72
20;20037;Gaintza;0;0;0
20;20038;Gabiria;0;0;0
20;20039;Getaria;32;165;5.16
20;20040;Hernani;9;44;4.89
20;20041;Hernialde;1;5;5
20;20042;Ibarra;0;0;0
20;20043;Idiazabal;0;0;0
20;20044;Ikaztegieta;1;10;10
20;20045;Irun;43;166;3.86
20;20046;Irura;0;0;0
20;20047;Itsasondo;0;0;0
20;20048;Larraul;0;0;0
20;20049;Lazkao;0;0;0
20;20050;Leaburu;2;22;11
20;20051;Legazpi;3;11;3.67
20;20052;Legorreta;0;0;0
20;20053;Lezo;2;13;6.5
20;20054;Lizartza;0;0;0
20;20055;Arrasate/Mondragón;4;10;2.5
20;20056;Mutriku;23;100;4.35
20;20057;Mutiloa;0;0;0
20;20058;Olaberria;1;5;5
20;20059;Oñati;6;42;7
20;20060;Orexa;0;0;0
20;20061;Orio;36;193;5.36
20;20062;Ormaiztegi;2;3;1.5
20;20063;Oiartzun;24;115;4.79
20;20064;Pasaia;16;75;4.69
20;20065;Soraluze-Placencia de las Armas;0;0;0
20;20066;Errezil;1;6;6
20;20067;Errenteria;16;51;3.19
20;20068;Leintz-Gatzaga;0;0;0
20;20069;Donostia/San Sebastián;1218;5120;4.2
20;20070;Segura;1;5;5
20;20071;Tolosa;4;17;4.25
20;20072;Urnieta;16;35;2.19
20;20073;Usurbil;6;27;4.5
20;20074;Bergara;0;0;0
20;20075;Villabona;1;3;3
20;20076;Ordizia;2;9;4.5
20;20077;Urretxu;0;0;0
20;20078;Zaldibia;1;2;2
20;20079;Zarautz;127;616;4.85
20;20080;Zumarraga;1;5;5
20;20081;Zumaia;36;175;4.86
20;20901;Mendaro;1;3;3
20;20902;Lasarte-Oria;12;42;3.5
20;20903;Astigarraga;2;7;3.5
20;20904;Baliarrain;2;3;1.5
20;20905;Orendain;0;0;0
20;20906;Altzaga;0;0;0
20;20907;Gaztelu;0;0;0
22;22001;Abiego;3;21;7
22;22002;Abizanda;0;0;0
22;22003;Adahuesca;29;134;4.62
22;22004;Agüero;3;38;12.67
22;22006;Aisa;26;131;5.04
22;22007;Albalate de Cinca;0;0;0
22;22008;Albalatillo;0;0;0
22;22009;Albelda;3;15;5
22;22011;Albero Alto;0;0;0
22;22012;Albero Bajo;0;0;0
22;22013;Alberuela de Tubo;0;0;0
22;22014;Alcalá de Gurrea;0;0;0
22;22015;Alcalá del Obispo;0;0;0
22;22016;Alcampell;1;2;2
22;22017;Alcolea de Cinca;1;4;4
22;22018;Alcubierre;0;0;0
22;22019;Alerre;0;0;0
22;22020;Alfántega;0;0;0
22;22021;Almudévar;0;0;0
22;22022;Almunia de San Juan;0;0;0
22;22023;Almuniente;0;0;0
22;22024;Alquézar;34;201;5.91
22;22025;Altorricón;0;0;0
22;22027;Angüés;3;9;3
22;22028;Ansó;6;39;6.5
22;22029;Antillón;0;0;0
22;22032;Aragüés del Puerto;2;5;2.5
22;22035;Arén;18;95;5.28
22;22036;Argavieso;0;0;0
22;22037;Arguis;7;51;7.29
22;22039;Ayerbe;7;40;5.71
22;22040;Azanuy-Alins;1;12;12
22;22041;Azara;0;0;0
22;22042;Azlor;0;0;0
22;22043;Baélls;0;0;0
22;22044;Bailo;1;6;6
22;22045;Baldellou;0;0;0
22;22046;Ballobar;0;0;0
22;22047;Banastás;0;0;0
22;22048;Barbastro;20;105;5.25
22;22049;Barbués;0;0;0
22;22050;Barbuñales;0;0;0
22;22051;Bárcabo;2;12;6
22;22052;Belver de Cinca;0;0;0
22;22053;Benabarre;2;15;7.5
22;22054;Benasque;210;1121;5.34
22;22055;Berbegal;1;6;6
22;22057;Bielsa;11;69;6.27
22;22058;Bierge;12;74;6.17
22;22059;Biescas;95;651;6.85
22;22060;Binaced;0;0;0
22;22061;Binéfar;38;129;3.39
22;22062;Bisaurri;8;38;4.75
22;22063;Biscarrués;5;37;7.4
22;22064;Blecua y Torres;0;0;0
22;22066;Boltaña;16;86;5.38
22;22067;Bonansa;7;31;4.43
22;22068;Borau;2;13;6.5
22;22069;Broto;21;109;5.19
22;22072;Caldearenas;4;13;3.25
22;22074;Campo;6;31;5.17
22;22075;Camporrélls;1;4;4
22;22076;Canal de Berdún;2;10;5
22;22077;Candasnos;0;0;0
22;22078;Canfranc;31;166;5.35
22;22079;Capdesaso;0;0;0
22;22080;Capella;1;7;7
22;22081;Casbas de Huesca;11;60;5.45
22;22082;Castejón del Puente;0;0;0
22;22083;Castejón de Monegros;1;11;11
22;22084;Castejón de Sos;25;142;5.68
22;22085;Castelflorite;0;0;0
22;22086;Castiello de Jaca;17;110;6.47
22;22087;Castigaleu;1;8;8
22;22088;Castillazuelo;0;0;0
22;22089;Castillonroy;1;8;8
22;22090;Colungo;8;46;5.75
22;22094;Chalamera;0;0;0
22;22095;Chía;3;15;5
22;22096;Chimillas;0;0;0
22;22099;Esplús;0;0;0
22;22102;Estada;0;0;0
22;22103;Estadilla;2;11;5.5
22;22105;Estopiñán del Castillo;0;0;0
22;22106;Fago;1;6;6
22;22107;Fanlo;4;22;5.5
22;22109;Fiscal;27;163;6.04
22;22110;Fonz;1;8;8
22;22111;Foradada del Toscar;3;14;4.67
22;22112;Fraga;3;17;5.67
22;22113;Fueva, La;17;87;5.12
22;22114;Gistaín;3;16;5.33
22;22115;Grado, El;4;28;7
22;22116;Grañén;0;0;0
22;22117;Graus;41;193;4.71
22;22119;Gurrea de Gállego;0;0;0
22;22122;Hoz de Jaca;8;62;7.75
22;22124;Huerto;0;0;0
22;22125;Huesca;36;154;4.28
22;22126;Ibieca;1;8;8
22;22127;Igriés;0;0;0
22;22128;Ilche;0;0;0
22;22129;Isábena;12;64;5.33
22;22130;Jaca;236;1328;5.63
22;22131;Jasa;2;9;4.5
22;22133;Labuerda;3;17;5.67
22;22135;Laluenga;3;23;7.67
22;22136;Lalueza;1;6;6
22;22137;Lanaja;1;9;9
22;22139;Laperdiguera;0;0;0
22;22141;Lascellas-Ponzano;0;0;0
22;22142;Lascuarre;0;0;0
22;22143;Laspaúles;18;103;5.72
22;22144;Laspuña;16;82;5.13
22;22149;Loarre;1;8;8
22;22150;Loporzano;4;22;5.5
22;22151;Loscorrales;0;0;0
22;22155;Monesma y Cajigar;0;0;0
22;22156;Monflorite-Lascasas;0;0;0
22;22157;Montanuy;4;24;6
22;22158;Monzón;5;16;3.2
22;22160;Naval;4;42;10.5
22;22162;Novales;0;0;0
22;22163;Nueno;2;16;8
22;22164;Olvena;0;0;0
22;22165;Ontiñena;0;0;0
22;22167;Osso de Cinca;0;0;0
22;22168;Palo;2;21;10.5
22;22170;Panticosa;109;616;5.65
22;22172;Peñalba;1;10;10
22;22173;Peñas de Riglos, Las;6;41;6.83
22;22174;Peralta de Alcofea;0;0;0
22;22175;Peralta de Calasanz;4;37;9.25
22;22176;Peraltilla;0;0;0
22;22177;Perarrúa;2;26;13
22;22178;Pertusa;0;0;0
22;22181;Piracés;0;0;0
22;22182;Plan;8;35;4.38
22;22184;Poleñino;0;0;0
22;22186;Pozán de Vero;1;10;10
22;22187;Puebla de Castro, La;16;98;6.13
22;22188;Puente de Montañana;0;0;0
22;22189;Puértolas;9;52;5.78
22;22190;Pueyo de Araguás, El;9;63;7
22;22193;Pueyo de Santa Cruz;0;0;0
22;22195;Quicena;0;0;0
22;22197;Robres;0;0;0
22;22199;Sabiñánigo;112;610;5.45
22;22200;Sahún;28;202;7.21
22;22201;Salas Altas;1;4;4
22;22202;Salas Bajas;2;10;5
22;22203;Salillas;1;10;10
22;22204;Sallent de Gállego;187;1094;5.85
22;22205;San Esteban de Litera;0;0;0
22;22206;Sangarrén;2;8;4
22;22207;San Juan de Plan;3;21;7
22;22208;Santa Cilia;1;10;10
22;22209;Santa Cruz de la Serós;4;22;5.5
22;22212;Santaliestra y San Quílez;0;0;0
22;22213;Sariñena;1;11;11
22;22214;Secastilla;5;32;6.4
22;22215;Seira;7;44;6.29
22;22217;Sena;1;9;9
22;22218;Senés de Alcubierre;0;0;0
22;22220;Sesa;0;0;0
22;22221;Sesué;8;46;5.75
22;22222;Siétamo;5;37;7.4
22;22223;Sopeira;3;13;4.33
22;22225;Tamarite de Litera;0;0;0
22;22226;Tardienta;0;0;0
22;22227;Tella-Sin;9;47;5.22
22;22228;Tierz;0;0;0
22;22229;Tolva;13;89;6.85
22;22230;Torla-Ordesa;21;93;4.43
22;22232;Torralba de Aragón;0;0;0
22;22233;Torre la Ribera;1;4;4
22;22234;Torrente de Cinca;1;10;10
22;22235;Torres de Alcanadre;0;0;0
22;22236;Torres de Barbués;1;12;12
22;22239;Tramaced;0;0;0
22;22242;Valfarta;0;0;0
22;22243;Valle de Bardají;1;8;8
22;22244;Valle de Lierp;1;4;4
22;22245;Velilla de Cinca;0;0;0
22;22246;Beranuy;1;4;4
22;22247;Viacamp y Litera;0;0;0
22;22248;Vicién;0;0;0
22;22249;Villanova;18;85;4.72
22;22250;Villanúa;59;336;5.69
22;22251;Villanueva de Sigena;0;0;0
22;22252;Yebra de Basa;4;55;13.75
22;22253;Yésero;4;18;4.5
22;22254;Zaidín;1;6;6
22;22901;Valle de Hecho;5;33;6.6
22;22902;Puente la Reina de Jaca;6;32;5.33
22;22903;San Miguel del Cinca;0;0;0
22;22904;Sotonera, La;7;40;5.71
22;22905;Lupiñén-Ortilla;0;0;0
22;22906;Santa María de Dulcis;1;6;6
22;22907;Aínsa-Sobrarbe;103;475;4.61
22;22908;Hoz y Costean;2;16;8
22;22909;Vencillón;0;0;0
24;24001;Acebedo;1;10;10
24;24002;Algadefe;0;0;0
24;24003;Alija del Infantado;2;15;7.5
24;24004;Almanza;0;0;0
24;24005;Antigua, La;0;0;0
24;24006;Ardón;0;0;0
24;24007;Arganza;6;36;6
24;24008;Astorga;29;177;6.1
24;24009;Balboa;2;12;6
24;24010;Bañeza, La;7;35;5
24;24011;Barjas;1;6;6
24;24012;Barrios de Luna, Los;1;7;7
24;24014;Bembibre;4;21;5.25
24;24015;Benavides;0;0;0
24;24016;Benuza;1;8;8
24;24017;Bercianos del Páramo;0;0;0
24;24018;Bercianos del Real Camino;0;0;0
24;24019;Berlanga del Bierzo;1;6;6
24;24020;Boca de Huérgano;10;60;6
24;24021;Boñar;7;43;6.14
24;24022;Borrenes;0;0;0
24;24023;Brazuelo;0;0;0
24;24024;Burgo Ranero, El;0;0;0
24;24025;Burón;1;9;9
24;24026;Bustillo del Páramo;0;0;0
24;24027;Cabañas Raras;0;0;0
24;24028;Cabreros del Río;0;0;0
24;24029;Cabrillanes;2;9;4.5
24;24030;Cacabelos;3;13;4.33
24;24031;Calzada del Coto;0;0;0
24;24032;Campazas;0;0;0
24;24033;Campo de Villavidel;0;0;0
24;24034;Camponaraya;7;33;4.71
24;24036;Candín;3;15;5
24;24037;Cármenes;2;8;4
24;24038;Carracedelo;7;59;8.43
24;24039;Carrizo;1;7;7
24;24040;Carrocera;5;39;7.8
24;24041;Carucedo;11;69;6.27
24;24042;Castilfalé;0;0;0
24;24043;Castrillo de Cabrera;2;16;8
24;24044;Castrillo de la Valduerna;0;0;0
24;24046;Castrocalbón;0;0;0
24;24047;Castrocontrigo;0;0;0
24;24049;Castropodame;3;12;4
24;24050;Castrotierra de Valmadrigal;0;0;0
24;24051;Cea;0;0;0
24;24052;Cebanico;1;7;7
24;24053;Cebrones del Río;2;20;10
24;24054;Cimanes de la Vega;0;0;0
24;24055;Cimanes del Tejar;5;45;9
24;24056;Cistierna;7;34;4.86
24;24057;Congosto;2;4;2
24;24058;Corbillos de los Oteros;0;0;0
24;24059;Corullón;1;10;10
24;24060;Crémenes;5;38;7.6
24;24061;Cuadros;1;6;6
24;24062;Cubillas de los Oteros;0;0;0
24;24063;Cubillas de Rueda;0;0;0
24;24064;Cubillos del Sil;1;6;6
24;24065;Chozas de Abajo;2;14;7
24;24066;Destriana;0;0;0
24;24067;Encinedo;0;0;0
24;24068;Ercina, La;1;6;6
24;24069;Escobar de Campos;0;0;0
24;24070;Fabero;5;28;5.6
24;24071;Folgoso de la Ribera;1;5;5
24;24073;Fresno de la Vega;0;0;0
24;24074;Fuentes de Carbajal;0;0;0
24;24076;Garrafe de Torío;2;8;4
24;24077;Gordaliza del Pino;0;0;0
24;24078;Gordoncillo;0;0;0
24;24079;Gradefes;3;23;7.67
24;24080;Grajal de Campos;1;12;12
24;24081;Gusendos de los Oteros;2;14;7
24;24082;Hospital de Órbigo;2;22;11
24;24083;Igüeña;2;18;9
24;24084;Izagre;0;0;0
24;24086;Joarilla de las Matas;0;0;0
24;24087;Laguna Dalga;0;0;0
24;24088;Laguna de Negrillos;1;7;7
24;24089;León;349;1665;4.77
24;24090;Lucillo;2;22;11
24;24091;Luyego;3;12;4
24;24092;Llamas de la Ribera;1;12;12
24;24093;Magaz de Cepeda;2;20;10
24;24094;Mansilla de las Mulas;3;16;5.33
24;24095;Mansilla Mayor;0;0;0
24;24096;Maraña;0;0;0
24;24097;Matadeón de los Oteros;0;0;0
24;24098;Matallana de Torío;6;34;5.67
24;24099;Matanza;0;0;0
24;24100;Molinaseca;17;90;5.29
24;24101;Murias de Paredes;1;16;16
24;24102;Noceda del Bierzo;2;11;5.5
24;24103;Oencia;1;6;6
24;24104;Omañas, Las;0;0;0
24;24105;Onzonilla;0;0;0
24;24106;Oseja de Sajambre;5;25;5
24;24107;Pajares de los Oteros;0;0;0
24;24108;Palacios de la Valduerna;0;0;0
24;24109;Palacios del Sil;1;5;5
24;24110;Páramo del Sil;2;9;4.5
24;24112;Peranzanes;2;9;4.5
24;24113;Pobladura de Pelayo García;0;0;0
24;24114;Pola de Gordón, La;11;65;5.91
24;24115;Ponferrada;98;415;4.23
24;24116;Posada de Valdeón;4;20;5
24;24117;Pozuelo del Páramo;0;0;0
24;24118;Prado de la Guzpeña;1;2;2
24;24119;Priaranza del Bierzo;2;6;3
24;24120;Prioro;7;27;3.86
24;24121;Puebla de Lillo;41;199;4.85
24;24122;Puente de Domingo Flórez;3;33;11
24;24123;Quintana del Castillo;2;17;8.5
24;24124;Quintana del Marco;0;0;0
24;24125;Quintana y Congosto;0;0;0
24;24127;Regueras de Arriba;0;0;0
24;24129;Reyero;1;10;10
24;24130;Riaño;7;35;5
24;24131;Riego de la Vega;0;0;0
24;24132;Riello;4;14;3.5
24;24133;Rioseco de Tapia;1;6;6
24;24134;Robla, La;3;18;6
24;24136;Roperuelos del Páramo;1;1;1
24;24137;Sabero;3;17;5.67
24;24139;Sahagún;4;23;5.75
24;24141;San Adrián del Valle;0;0;0
24;24142;San Andrés del Rabanedo;14;89;6.36
24;24143;Sancedo;0;0;0
24;24144;San Cristóbal de la Polantera;1;4;4
24;24145;San Emiliano;12;76;6.33
24;24146;San Esteban de Nogales;0;0;0
24;24148;San Justo de la Vega;1;10;10
24;24149;San Millán de los Caballeros;0;0;0
24;24150;San Pedro Bercianos;0;0;0
24;24151;Santa Colomba de Curueño;1;8;8
24;24152;Santa Colomba de Somoza;8;44;5.5
24;24153;Santa Cristina de Valmadrigal;0;0;0
24;24154;Santa Elena de Jamuz;0;0;0
24;24155;Santa María de la Isla;0;0;0
24;24156;Santa María del Monte de Cea;0;0;0
24;24157;Santa María del Páramo;2;10;5
24;24158;Santa María de Ordás;0;0;0
24;24159;Santa Marina del Rey;1;7;7
24;24160;Santas Martas;0;0;0
24;24161;Santiago Millas;2;14;7
24;24162;Santovenia de la Valdoncina;1;9;9
24;24163;Sariegos;1;2;2
24;24164;Sena de Luna;1;6;6
24;24165;Sobrado;0;0;0
24;24166;Soto de la Vega;2;14;7
24;24167;Soto y Amío;2;9;4.5
24;24168;Toral de los Guzmanes;0;0;0
24;24169;Toreno;3;9;3
24;24170;Torre del Bierzo;1;8;8
24;24171;Trabadelo;0;0;0
24;24172;Truchas;1;3;3
24;24173;Turcia;0;0;0
24;24174;Urdiales del Páramo;0;0;0
24;24175;Valdefresno;1;6;6
24;24176;Valdefuentes del Páramo;0;0;0
24;24177;Valdelugueros;5;20;4
24;24178;Valdemora;4;45;11.25
24;24179;Valdepiélago;6;32;5.33
24;24180;Valdepolo;0;0;0
24;24181;Valderas;1;4;4
24;24182;Valderrey;0;0;0
24;24183;Valderrueda;1;4;4
24;24184;Valdesamario;1;4;4
24;24185;Val de San Lorenzo;1;11;11
24;24187;Valdevimbre;1;4;4
24;24188;Valencia de Don Juan;5;28;5.6
24;24189;Valverde de la Virgen;7;49;7
24;24190;Valverde-Enrique;0;0;0
24;24191;Vallecillo;0;0;0
24;24193;Vecilla, La;2;18;9
24;24194;Vegacervera;1;7;7
24;24196;Vega de Espinareda;14;72;5.14
24;24197;Vega de Infanzones;1;8;8
24;24198;Vega de Valcarce;1;2;2
24;24199;Vegaquemada;2;17;8.5
24;24201;Vegas del Condado;0;0;0
24;24202;Villablino;23;117;5.09
24;24203;Villabraz;0;0;0
24;24205;Villadangos del Páramo;1;5;5
24;24206;Toral de los Vados;2;12;6
24;24207;Villademor de la Vega;0;0;0
24;24209;Villafranca del Bierzo;9;46;5.11
24;24210;Villagatón;6;63;10.5
24;24211;Villamandos;0;0;0
24;24212;Villamañán;0;0;0
24;24213;Villamartín de Don Sancho;0;0;0
24;24214;Villamejil;4;32;8
24;24215;Villamol;1;20;20
24;24216;Villamontán de la Valduerna;0;0;0
24;24217;Villamoratiel de las Matas;0;0;0
24;24218;Villanueva de las Manzanas;1;4;4
24;24219;Villaobispo de Otero;0;0;0
24;24221;Villaquejida;0;0;0
24;24222;Villaquilambre;7;46;6.57
24;24223;Villarejo de Órbigo;2;13;6.5
24;24224;Villares de Órbigo;0;0;0
24;24225;Villasabariego;1;5;5
24;24226;Villaselán;0;0;0
24;24227;Villaturiel;2;13;6.5
24;24228;Villazala;1;5;5
24;24229;Villazanzo de Valderaduey;0;0;0
24;24230;Zotes del Páramo;0;0;0
24;24901;Villamanín;4;31;7.75
24;24902;Villaornate y Castro;0;0;0
26;26001;Ábalos;2;20;10
26;26002;Agoncillo;3;28;9.33
26;26003;Aguilar del Río Alhama;2;22;11
26;26004;Ajamil de Cameros;1;16;16
26;26005;Albelda de Iregua;9;62;6.89
26;26006;Alberite;5;51;10.2
26;26007;Alcanadre;1;7;7
26;26008;Aldeanueva de Ebro;1;9;9
26;26009;Alesanco;13;72;5.54
26;26010;Alesón;0;0;0
26;26011;Alfaro;3;16;5.33
26;26012;Almarza de Cameros;0;0;0
26;26013;Anguciana;8;29;3.63
26;26014;Anguiano;17;75;4.41
26;26015;Arenzana de Abajo;0;0;0
26;26016;Arenzana de Arriba;0;0;0
26;26017;Arnedillo;17;88;5.18
26;26018;Arnedo;2;15;7.5
26;26019;Arrúbal;0;0;0
26;26020;Ausejo;0;0;0
26;26021;Autol;0;0;0
26;26022;Azofra;1;4;4
26;26023;Badarán;0;0;0
26;26024;Bañares;0;0;0
26;26025;Baños de Rioja;2;16;8
26;26026;Baños de Río Tobía;2;16;8
26;26027;Berceo;7;30;4.29
26;26028;Bergasa;0;0;0
26;26029;Bergasillas Bajera;0;0;0
26;26030;Bezares;0;0;0
26;26031;Bobadilla;0;0;0
26;26032;Brieva de Cameros;0;0;0
26;26033;Briñas;0;0;0
26;26034;Briones;7;39;5.57
26;26035;Cabezón de Cameros;1;16;16
26;26036;Calahorra;11;57;5.18
26;26037;Camprovín;0;0;0
26;26038;Canales de la Sierra;0;0;0
26;26039;Canillas de Río Tuerto;2;10;5
26;26040;Cañas;1;8;8
26;26041;Cárdenas;0;0;0
26;26042;Casalarreina;17;108;6.35
26;26043;Castañares de Rioja;1;6;6
26;26044;Castroviejo;0;0;0
26;26045;Cellorigo;0;0;0
26;26046;Cenicero;7;31;4.43
26;26047;Cervera del Río Alhama;0;0;0
26;26048;Cidamón;0;0;0
26;26049;Cihuri;3;18;6
26;26050;Cirueña;22;126;5.73
26;26051;Clavijo;8;58;7.25
26;26052;Cordovín;0;0;0
26;26053;Corera;0;0;0
26;26054;Cornago;2;10;5
26;26055;Corporales;0;0;0
26;26056;Cuzcurrita de Río Tirón;10;46;4.6
26;26057;Daroca de Rioja;2;21;10.5
26;26058;Enciso;5;26;5.2
26;26059;Entrena;4;33;8.25
26;26060;Estollo;0;0;0
26;26061;Ezcaray;86;452;5.26
26;26062;Foncea;0;0;0
26;26063;Fonzaleche;0;0;0
26;26064;Fuenmayor;10;46;4.6
26;26065;Galbárruli;0;0;0
26;26066;Galilea;2;13;6.5
26;26067;Gallinero de Cameros;0;0;0
26;26068;Gimileo;1;6;6
26;26069;Grañón;1;4;4
26;26070;Grávalos;1;6;6
26;26071;Haro;83;424;5.11
26;26072;Herce;3;16;5.33
26;26073;Herramélluri;1;16;16
26;26074;Hervías;0;0;0
26;26075;Hormilla;2;10;5
26;26076;Hormilleja;1;8;8
26;26077;Hornillos de Cameros;0;0;0
26;26078;Hornos de Moncalvillo;0;0;0
26;26079;Huércanos;4;26;6.5
26;26080;Igea;0;0;0
26;26081;Jalón de Cameros;4;20;5
26;26082;Laguna de Cameros;2;16;8
26;26083;Lagunilla del Jubera;0;0;0
26;26084;Lardero;17;111;6.53
26;26086;Ledesma de la Cogolla;0;0;0
26;26087;Leiva;9;48;5.33
26;26088;Leza de Río Leza;0;0;0
26;26089;Logroño;386;2013;5.22
26;26091;Lumbreras de Cameros;4;25;6.25
26;26092;Manjarrés;0;0;0
26;26093;Mansilla de la Sierra;0;0;0
26;26094;Manzanares de Rioja;0;0;0
26;26095;Matute;1;16;16
26;26096;Medrano;1;4;4
26;26098;Munilla;1;14;14
26;26099;Murillo de Río Leza;1;5;5
26;26100;Muro de Aguas;1;1;1
26;26101;Muro en Cameros;0;0;0
26;26102;Nájera;16;88;5.5
26;26103;Nalda;3;21;7
26;26104;Navajún;1;4;4
26;26105;Navarrete;8;43;5.38
26;26106;Nestares;0;0;0
26;26107;Nieva de Cameros;0;0;0
26;26108;Ocón;1;8;8
26;26109;Ochánduri;0;0;0
26;26110;Ojacastro;5;34;6.8
26;26111;Ollauri;2;11;5.5
26;26112;Ortigosa de Cameros;4;13;3.25
26;26113;Pazuengos;0;0;0
26;26114;Pedroso;0;0;0
26;26115;Pinillos;0;0;0
26;26117;Pradejón;0;0;0
26;26118;Pradillo;8;32;4
26;26119;Préjano;5;20;4
26;26120;Quel;1;7;7
26;26121;Rabanera;0;0;0
26;26122;Rasillo de Cameros, El;15;114;7.6
26;26123;Redal, El;0;0;0
26;26124;Ribafrecha;0;0;0
26;26125;Rincón de Soto;5;45;9
26;26126;Robres del Castillo;1;6;6
26;26127;Rodezno;2;14;7
26;26128;Sajazarra;10;67;6.7
26;26129;San Asensio;4;32;8
26;26130;San Millán de la Cogolla;1;8;8
26;26131;San Millán de Yécora;0;0;0
26;26132;San Román de Cameros;6;35;5.83
26;26134;Santa Coloma;0;0;0
26;26135;Santa Engracia del Jubera;1;16;16
26;26136;Santa Eulalia Bajera;1;5;5
26;26138;Santo Domingo de la Calzada;23;130;5.65
26;26139;San Torcuato;2;9;4.5
26;26140;Santurde de Rioja;12;65;5.42
26;26141;Santurdejo;0;0;0
26;26142;San Vicente de la Sonsierra;7;26;3.71
26;26143;Sojuela;19;120;6.32
26;26144;Sorzano;1;8;8
26;26145;Sotés;1;6;6
26;26146;Soto en Cameros;1;6;6
26;26147;Terroba;1;5;5
26;26148;Tirgo;2;12;6
26;26149;Tobía;0;0;0
26;26150;Tormantos;0;0;0
26;26151;Torrecilla en Cameros;3;18;6
26;26152;Torrecilla sobre Alesanco;0;0;0
26;26153;Torre en Cameros;0;0;0
26;26154;Torremontalbo;0;0;0
26;26155;Treviana;0;0;0
26;26157;Tricio;0;0;0
26;26158;Tudelilla;0;0;0
26;26160;Uruñuela;6;56;9.33
26;26161;Valdemadera;0;0;0
26;26162;Valgañón;3;20;6.67
26;26163;Ventosa;2;8;4
26;26164;Ventrosa;1;16;16
26;26165;Viguera;9;44;4.89
26;26166;Villalba de Rioja;1;22;22
26;26167;Villalobar de Rioja;0;0;0
26;26168;Villamediana de Iregua;5;48;9.6
26;26169;Villanueva de Cameros;7;22;3.14
26;26170;Villar de Arnedo, El;0;0;0
26;26171;Villar de Torre;1;8;8
26;26172;Villarejo;6;30;5
26;26173;Villarroya;1;8;8
26;26174;Villarta-Quintana;0;0;0
26;26175;Villavelayo;0;0;0
26;26176;Villaverde de Rioja;1;8;8
26;26177;Villoslada de Cameros;4;29;7.25
26;26178;Viniegra de Abajo;0;0;0
26;26179;Viniegra de Arriba;0;0;0
26;26180;Zarratón;3;21;7
26;26181;Zarzosa;0;0;0
26;26183;Zorraquín;18;115;6.39
31;31001;Abáigar;0;0;0
31;31002;Abárzuza/Abartzuza;2;11;5.5
31;31003;Abaurregaina/Abaurrea Alta;0;0;0
31;31004;Abaurrepea/Abaurrea Baja;0;0;0
31;31005;Aberin;1;8;8
31;31006;Ablitas;1;2;2
31;31007;Adiós;0;0;0
31;31008;Aguilar de Codés;1;8;8
31;31009;Aibar/Oibar;1;8;8
31;31010;Altsasu/Alsasua;13;43;3.31
31;31011;Allín/Allin;6;44;7.33
31;31012;Allo;0;0;0
31;31013;Améscoa Baja;3;14;4.67
31;31014;Ancín/Antzin;0;0;0
31;31015;Andosilla;1;2;2
31;31016;Ansoáin/Antsoain;6;16;2.67
31;31017;Anue;0;0;0
31;31018;Añorbe;0;0;0
31;31019;Aoiz/Agoitz;4;12;3
31;31020;Araitz;2;8;4
31;31021;Aranarache/Aranaratxe;1;8;8
31;31022;Arantza;2;6;3
31;31023;Aranguren;8;33;4.13
31;31024;Arano;0;0;0
31;31025;Arakil;4;18;4.5
31;31026;Aras;0;0;0
31;31027;Arbizu;3;20;6.67
31;31028;Arce/Artzi;4;18;4.5
31;31029;Arcos, Los;7;30;4.29
31;31030;Arellano;0;0;0
31;31031;Areso;2;10;5
31;31032;Arguedas;17;95;5.59
31;31033;Aria;0;0;0
31;31034;Aribe;0;0;0
31;31035;Armañanzas;0;0;0
31;31036;Arróniz;0;0;0
31;31037;Arruazu;0;0;0
31;31038;Artajona;0;0;0
31;31039;Artazu;1;2;2
31;31040;Atez/Atetz;0;0;0
31;31041;Ayegui/Aiegi;2;10;5
31;31042;Azagra;0;0;0
31;31043;Azuelo;0;0;0
31;31044;Bakaiku;1;4;4
31;31045;Barásoain;0;0;0
31;31046;Barbarin;0;0;0
31;31047;Bargota;0;0;0
31;31048;Barillas;0;0;0
31;31049;Basaburua;1;4;4
31;31050;Baztan;43;244;5.67
31;31051;Beire;0;0;0
31;31052;Belascoáin;0;0;0
31;31053;Berbinzana;0;0;0
31;31054;Bertizarana;1;4;4
31;31055;Betelu;0;0;0
31;31056;Biurrun-Olcoz;0;0;0
31;31057;Buñuel;0;0;0
31;31058;Auritz/Burguete;0;0;0
31;31059;Burgui/Burgi;0;0;0
31;31060;Burlada/Burlata;6;27;4.5
31;31061;Busto, El;1;4;4
31;31062;Cabanillas;1;4;4
31;31063;Cabredo;0;0;0
31;31064;Cadreita;4;19;4.75
31;31065;Caparroso;6;48;8
31;31066;Cárcar;0;0;0
31;31067;Carcastillo;1;4;4
31;31068;Cascante;5;27;5.4
